date,product,product_original,unit_of_measurement,unit_of_measurement_original,min_crc,max_crc,mode_crc,avg_crc,min_dollars,max_dollars,mode_dollars,avg_dollars
2020-07-16,Quelite Tender Chayote,Chayote tierno quelite,Java,Java,6000.0,7000.0,7000.0,6846.15,10.0,11.666666666666666,11.666666666666666,11.41025
2020-07-16,Cauliflower,Coliflor,Unit,Unidad,800.0,900.0,800.0,833.33,1.3333333333333333,1.5,1.3333333333333333,1.3888833333333335
2020-07-16,Coriander,Culantro castilla,Roll of 10 rolls,Rollo de 10 rollitos,700.0,800.0,700.0,720.0,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.2
2020-07-16,Elote Corn,Elote,Unit,Unidad,100.0,120.0,100.0,104.0,0.16666666666666666,0.2,0.16666666666666666,0.17333333333333334
2020-07-16,Ginger,Jenjibre,Kilo,Kilo,1800.0,2000.0,1800.0,1822.22,3.0,3.3333333333333335,3.0,3.0370333333333335
2020-07-16,American Lettuce,Lechuga Americana,Unit,Unidad,180.0,220.0,200.0,201.43,0.3,0.36666666666666664,0.3333333333333333,0.33571666666666666
2020-07-16,Lime Mandarin (Lemon),Limón mandarina,Unit,Unidad,60.0,80.0,80.0,72.22,0.1,0.13333333333333333,0.13333333333333333,0.12036666666666666
2020-07-16,Lime,Limón mesino,Unit,Unidad,50.0,70.0,60.0,61.11,0.08333333333333333,0.11666666666666667,0.1,0.10185
2020-07-16,Large Cavallini Manga (Mango),Manga grande Cavallini,Plastic box (17.5 kg),Caja plástica (17.5 kg),6000.0,7000.0,7000.0,6625.0,10.0,11.666666666666666,11.666666666666666,11.041666666666666
2020-07-16,Large Keitt Manga (Mango),Manga grande Keitt,Plastic box (17.5 kg),Caja plástica (17.5 kg),4000.0,5000.0,5000.0,4625.0,6.666666666666667,8.333333333333334,8.333333333333334,7.708333333333333
2020-07-16,Tommy Large Manga (Mango),Manga grande Tommy,Plastic box (17.5 kg),Caja plástica (17.5 kg),5000.0,6000.0,6000.0,5714.29,8.333333333333334,10.0,10.0,9.523816666666667
2020-07-16,Cantaloupe Melon,Melón Cantaloupe,Kilo,Kilo,600.0,700.0,700.0,655.56,1.0,1.1666666666666667,1.1666666666666667,1.0926
2020-07-16,Yam Root,Ñampí,Kilo,Kilo,800.0,900.0,800.0,820.0,1.3333333333333333,1.5,1.3333333333333333,1.3666666666666667
2020-07-16,Sweet Orange,Naranja dulce,Unit,Unidad,70.0,80.0,80.0,76.67,0.11666666666666667,0.13333333333333333,0.13333333333333333,0.12778333333333333
2020-07-16,Yellow Potato,Papa amarilla,Mesh (45 kg),Malla (45 kg),32000.0,34000.0,34000.0,33375.0,53.333333333333336,56.666666666666664,56.666666666666664,55.625
2020-07-16,White Potato,Papa blanca,Mesh (45 kg),Malla (45 kg),28000.0,30000.0,30000.0,29133.33,46.666666666666664,50.0,50.0,48.555550000000004
2020-07-16,Hybrid Papaya,Papaya híbrida,Kilo,Kilo,300.0,350.0,350.0,331.25,0.5,0.5833333333333334,0.5833333333333334,0.5520833333333334
2020-07-16,Cucumber,Pepino,Kilo,Kilo,200.0,250.0,200.0,205.88,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.34313333333333335
2020-07-16,Pineapple (Large),Piña - grande,Unit,Unidad,700.0,800.0,800.0,777.78,1.1666666666666667,1.3333333333333333,1.3333333333333333,1.2963
2020-07-16,Pineapple (Medium),Piña - mediana,Unit,Unidad,600.0,650.0,600.0,608.33,1.0,1.0833333333333333,1.0,1.0138833333333335
2020-07-16,Pineapple (small),Piña - pequeña,Unit,Unidad,400.0,500.0,500.0,475.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.7916666666666666
2020-07-16,Ripe Plantain,Plátano maduro,Unit,Unidad,130.0,150.0,140.0,141.18,0.21666666666666667,0.25,0.23333333333333334,0.2353
2020-07-16,Green Plantain,Plátano verde,Unit,Unidad,130.0,150.0,140.0,140.71,0.21666666666666667,0.25,0.23333333333333334,0.23451666666666668
2020-07-16,Beet,Remolacha,Unit,Unidad,220.0,250.0,250.0,240.0,0.36666666666666664,0.4166666666666667,0.4166666666666667,0.4
2020-07-16,Purple Cabbage,Repollo morado,Kilo,Kilo,500.0,550.0,500.0,512.5,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.8541666666666666
2020-07-16,Green Cabbage,Repollo verde,Kilo,Kilo,500.0,550.0,500.0,519.23,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.8653833333333334
2020-07-16,Field watermelon (Large),Sandía de campo - grande,Kilo,Kilo,300.0,350.0,300.0,318.75,0.5,0.5833333333333334,0.5,0.53125
2020-07-16,Field watermelon (Medium),Sandía de campo - mediana,Kilo,Kilo,250.0,300.0,250.0,268.75,0.4166666666666667,0.5,0.4166666666666667,0.4479166666666667
2020-07-16,Taro,Tiquisque,Kilo,Kilo,500.0,600.0,600.0,580.0,0.8333333333333334,1.0,1.0,0.9666666666666667
2020-07-16,Tomato (Premium),Tomate primera,Plastic box (18 kg),Caja plástica (18 kg),11000.0,12000.0,12000.0,11846.15,18.333333333333332,20.0,20.0,19.743583333333333
2020-07-16,Tomato (Regular),Tomate segunda,Plastic box (18 kg),Caja plástica (18 kg),10000.0,11000.0,11000.0,10833.33,16.666666666666668,18.333333333333332,18.333333333333332,18.05555
2020-07-16,Tomato (Small),Tomate tercera,Plastic box (18 kg),Caja plástica (18 kg),9000.0,10000.0,10000.0,9933.33,15.0,16.666666666666668,16.666666666666668,16.55555
2020-07-16,Green Beans,Vainica,Kilo,Kilo,200.0,250.0,200.0,215.38,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.35896666666666666
2020-07-16,Yucca / Casava,Yuca parafinada,Kilo,Kilo,220.0,250.0,250.0,244.55,0.36666666666666664,0.4166666666666667,0.4166666666666667,0.40758333333333335
2020-07-16,Carrot (Premium),Zanahoria primera,Mesh (45 kg),Malla (45 kg),15000.0,16000.0,16000.0,15700.0,25.0,26.666666666666668,26.666666666666668,26.166666666666668
2020-07-17,Hall Avocado,Aguacate criollo,Unit,Unidad,250.0,600.0,400.0,383.33,0.4166666666666667,1.0,0.6666666666666666,0.6388833333333334
2020-07-17,Hass avocado (from Costa Rica),Aguacate Hass de Costa Rica,Kilo,Kilo,1500.0,2000.0,1700.0,1720.0,2.5,3.3333333333333335,2.8333333333333335,2.8666666666666667
2020-07-17,Garlic (from China) (1x3 presentation),Ajo de China (presentación 1x3),Box (10 kg),Caja (10 kg),10000.0,12000.0,11000.0,10900.0,16.666666666666668,20.0,18.333333333333332,18.166666666666668
2020-07-17,Garlic (from China) (presentation 500 grams),Ajo de China (presentación 500 gramos),Box (10 kg),Caja (10 kg),11000.0,12000.0,12000.0,11750.0,18.333333333333332,20.0,20.0,19.583333333333332
2020-07-17,Garlic (from China) (braid presentation),Ajo de China (presentación trenza),Box (10 kg),Caja (10 kg),15000.0,16000.0,16000.0,15714.29,25.0,26.666666666666668,26.666666666666668,26.190483333333336
2020-07-17,Green celery,Apio verde (mata),Plant,Mata,1200.0,1400.0,1400.0,1333.33,2.0,2.3333333333333335,2.3333333333333335,2.2222166666666667
2020-07-17,Kabocha Squash / Pumpkin,Ayote sazón,Kilo,Kilo,250.0,300.0,250.0,260.71,0.4166666666666667,0.5,0.4166666666666667,0.4345166666666666
2020-07-17,Squash,Ayote tierno,Unit,Unidad,250.0,300.0,300.0,294.12,0.4166666666666667,0.5,0.5,0.4902
2020-07-17,Creole Ripe Banana,Banano maduro criollo,Unit,Unidad,27.0,30.0,30.0,29.5,0.045,0.05,0.05,0.049166666666666664
2020-07-17,Ripe Banana (Export Rejection),Banano maduro rechazo de exportación,Box,Caja,2200.0,2300.0,2300.0,2266.67,3.6666666666666665,3.8333333333333335,3.8333333333333335,3.7777833333333333
2020-07-17,Green Banana (Export Rejection),Banano verde rechazo de exportación,Box,Caja,2200.0,2300.0,2300.0,2266.67,3.6666666666666665,3.8333333333333335,3.8333333333333335,3.7777833333333333
2020-07-17,Broccoli,Brócoli,Kilo,Kilo,800.0,900.0,800.0,818.75,1.3333333333333333,1.5,1.3333333333333333,1.3645833333333333
2020-07-17,Sweet Potato,Camote,Kilo,Kilo,700.0,800.0,700.0,742.86,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.2381
2020-07-17,Costa Rican Guava,Cas,Kilo,Kilo,700.0,750.0,700.0,708.33,1.1666666666666667,1.25,1.1666666666666667,1.18055
2020-07-17,Yellow Dried Onion (Big Package),Cebolla seca amarilla burra,Kilo,Kilo,530.0,550.0,550.0,545.0,0.8833333333333333,0.9166666666666666,0.9166666666666666,0.9083333333333333
2020-07-17,Yellow Dried Onion (Single),Cebolla seca amarilla suelta,Kilo,Kilo,530.0,550.0,530.0,534.29,0.8833333333333333,0.9166666666666666,0.8833333333333333,0.8904833333333333
2020-07-17,Yellow Braid Dried Onion,Cebolla seca amarilla trenza,Kilo,Kilo,530.0,550.0,530.0,533.0,0.8833333333333333,0.9166666666666666,0.8833333333333333,0.8883333333333333
2020-07-17,Purple Dried Onion,Cebolla seca morada,Kilo,Kilo,1200.0,1250.0,1200.0,1207.14,2.0,2.0833333333333335,2.0,2.0119000000000002
2020-07-17,Imported Purple Dried Onion,Cebolla seca morada importada,Kilo,Kilo,1300.0,1400.0,1350.0,1345.45,2.1666666666666665,2.3333333333333335,2.25,2.2424166666666667
2020-07-17,Creole Tender Chayote,Chayote tierno criollo,Java,Java,8000.0,10000.0,10000.0,9875.0,13.333333333333334,16.666666666666668,16.666666666666668,16.458333333333332
2020-07-17,Quelite Tender Chayote,Chayote tierno quelite,Java,Java,7000.0,8000.0,7000.0,7090.91,11.666666666666666,13.333333333333334,11.666666666666666,11.818183333333334
2020-07-17,Sweet Chili (Premium),Chile dulce primera,Plastic box,Caja plástica,26000.0,28000.0,28000.0,27142.86,43.333333333333336,46.666666666666664,46.666666666666664,45.2381
2020-07-17,Sweet Chili (Regular),Chile dulce segunda,Plastic box,Caja plástica,24000.0,25000.0,25000.0,24666.67,40.0,41.666666666666664,41.666666666666664,41.11111666666666
2020-07-17,Sweet Chili (Small),Chile dulce tercera,Plastic box,Caja plástica,18000.0,20000.0,18000.0,18750.0,30.0,33.333333333333336,30.0,31.25
2020-07-17,Cauliflower,Coliflor,Unit,Unidad,1000.0,1200.0,1000.0,1025.0,1.6666666666666667,2.0,1.6666666666666667,1.7083333333333333
2020-07-17,Coriander,Culantro castilla,Roll of 10 rolls,Rollo de 10 rollitos,700.0,800.0,700.0,725.0,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.2083333333333333
2020-07-17,Elote Corn,Elote,Unit,Unidad,100.0,150.0,150.0,133.33,0.16666666666666666,0.25,0.25,0.2222166666666667
2020-07-17,Strawberry (1 Kg),Fresa (1 Kg),Basket (1 Kg),Canasta (1 Kg),2700.0,2800.0,2700.0,2720.0,4.5,4.666666666666667,4.5,4.533333333333333
2020-07-17,Ginger,Jenjibre,Kilo,Kilo,1800.0,2000.0,2000.0,1942.86,3.0,3.3333333333333335,3.3333333333333335,3.2380999999999998
2020-07-17,American Lettuce,Lechuga Americana,Unit,Unidad,200.0,200.0,200.0,200.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-17,Lime Mandarin (Lemon),Limón mandarina,Unit,Unidad,70.0,80.0,80.0,77.5,0.11666666666666667,0.13333333333333333,0.13333333333333333,0.12916666666666668
2020-07-17,Lime,Limón mesino,Unit,Unidad,50.0,60.0,50.0,54.44,0.08333333333333333,0.1,0.08333333333333333,0.09073333333333333
2020-07-17,Large Cavallini Manga (Mango),Manga grande Cavallini,Plastic box (17.5 kg),Caja plástica (17.5 kg),5000.0,6000.0,5000.0,5285.71,8.333333333333334,10.0,8.333333333333334,8.809516666666667
2020-07-17,Haden Big Manga (Mango),Manga grande Haden,Plastic box (17.5 kg),Caja plástica (17.5 kg),3000.0,4000.0,4000.0,3700.0,5.0,6.666666666666667,6.666666666666667,6.166666666666667
2020-07-17,Large Keitt Manga (Mango),Manga grande Keitt,Plastic box (17.5 kg),Caja plástica (17.5 kg),4000.0,5000.0,4000.0,4400.0,6.666666666666667,8.333333333333334,6.666666666666667,7.333333333333333
2020-07-17,Tommy Large Manga (Mango),Manga grande Tommy,Plastic box (17.5 kg),Caja plástica (17.5 kg),5000.0,6000.0,5000.0,5444.44,8.333333333333334,10.0,8.333333333333334,9.074066666666665
2020-07-17,Royal Gala Apple,Manzana Gala,Box (80-100 units),Caja (80-100 und),23000.0,24000.0,24000.0,23777.78,38.333333333333336,40.0,40.0,39.62963333333333
2020-07-17,Red apple,Manzana Roja,Box (80-100 units),Caja (80-100 und),22000.0,23000.0,22000.0,22285.71,36.666666666666664,38.333333333333336,36.666666666666664,37.142849999999996
2020-07-17,Passion fruit,Maracuyá,Kilo,Kilo,800.0,800.0,800.0,800.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333
2020-07-17,Cantaloupe Melon,Melón Cantaloupe,Kilo,Kilo,600.0,700.0,700.0,675.0,1.0,1.1666666666666667,1.1666666666666667,1.125
2020-07-17,Frozen Blackberry,Mora congelada,Kilo,Kilo,1400.0,1500.0,1400.0,1425.0,2.3333333333333335,2.5,2.3333333333333335,2.375
2020-07-17,Fresh Blackberry,Mora fresca,Kilo,Kilo,1700.0,1800.0,1800.0,1780.0,2.8333333333333335,3.0,3.0,2.966666666666667
2020-07-17,Yam Root,Ñampí,Kilo,Kilo,900.0,1000.0,900.0,933.33,1.5,1.6666666666666667,1.5,1.55555
2020-07-17,Sweet Orange,Naranja dulce,Unit,Unidad,70.0,90.0,80.0,81.0,0.11666666666666667,0.15,0.13333333333333333,0.135
2020-07-17,Yellow Potato,Papa amarilla,Mesh (45 kg),Malla (45 kg),30000.0,35000.0,32000.0,32300.0,50.0,58.333333333333336,53.333333333333336,53.833333333333336
2020-07-17,White Potato,Papa blanca,Mesh (45 kg),Malla (45 kg),27000.0,30000.0,28000.0,28222.22,45.0,50.0,46.666666666666664,47.03703333333333
2020-07-17,Hybrid Papaya,Papaya híbrida,Kilo,Kilo,300.0,400.0,400.0,360.77,0.5,0.6666666666666666,0.6666666666666666,0.6012833333333333
2020-07-17,Cucumber,Pepino,Kilo,Kilo,200.0,250.0,200.0,212.5,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.3541666666666667
2020-07-17,Pear (from Argentina),Pera de Argentina,Box (80-100 units),Caja (80-100 und),24000.0,25000.0,24000.0,24333.33,40.0,41.666666666666664,40.0,40.555550000000004
2020-07-17,Pear (from Chile),Pera de Chile,Box (80-100 units),Caja (80-100 und),22000.0,23000.0,22000.0,22166.67,36.666666666666664,38.333333333333336,36.666666666666664,36.944449999999996
2020-07-17,Pear (from the United States),Pera de Estados Unidos,Box (80-100 units),Caja (80-100 und),25000.0,26000.0,26000.0,25833.33,41.666666666666664,43.333333333333336,43.333333333333336,43.055550000000004
2020-07-17,Pineapple (Large),Piña - grande,Unit,Unidad,700.0,800.0,700.0,725.0,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.2083333333333333
2020-07-17,Pineapple (Medium),Piña - mediana,Unit,Unidad,500.0,650.0,600.0,575.0,0.8333333333333334,1.0833333333333333,1.0,0.9583333333333334
2020-07-17,Pineapple (small),Piña - pequeña,Unit,Unidad,300.0,500.0,400.0,407.14,0.5,0.8333333333333334,0.6666666666666666,0.6785666666666667
2020-07-17,Ripe Plantain,Plátano maduro,Unit,Unidad,130.0,150.0,140.0,141.05,0.21666666666666667,0.25,0.23333333333333334,0.23508333333333334
2020-07-17,Green Plantain,Plátano verde,Unit,Unidad,130.0,150.0,140.0,140.77,0.21666666666666667,0.25,0.23333333333333334,0.2346166666666667
2020-07-17,Beet,Remolacha,Unit,Unidad,220.0,270.0,250.0,248.46,0.36666666666666664,0.45,0.4166666666666667,0.4141
2020-07-17,Purple Cabbage,Repollo morado,Kilo,Kilo,400.0,500.0,500.0,475.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.7916666666666666
2020-07-17,Green Cabbage,Repollo verde,Kilo,Kilo,450.0,550.0,500.0,500.0,0.75,0.9166666666666666,0.8333333333333334,0.8333333333333334
2020-07-17,Field watermelon (Large),Sandía de campo - grande,Kilo,Kilo,300.0,400.0,350.0,346.67,0.5,0.6666666666666666,0.5833333333333334,0.5777833333333333
2020-07-17,Field watermelon (Medium),Sandía de campo - mediana,Kilo,Kilo,200.0,300.0,200.0,245.0,0.3333333333333333,0.5,0.3333333333333333,0.4083333333333333
2020-07-17,Zucchini,Suquini,Unit,Unidad,200.0,250.0,250.0,242.31,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.40385
2020-07-17,Taro,Tiquisque,Kilo,Kilo,600.0,700.0,600.0,637.5,1.0,1.1666666666666667,1.0,1.0625
2020-07-17,Tomato (Premium),Tomate primera,Plastic box (18 kg),Caja plástica (18 kg),11000.0,12000.0,12000.0,11666.67,18.333333333333332,20.0,20.0,19.44445
2020-07-17,Tomato (Regular),Tomate segunda,Plastic box (18 kg),Caja plástica (18 kg),10000.0,11000.0,11000.0,10666.67,16.666666666666668,18.333333333333332,18.333333333333332,17.777783333333332
2020-07-17,Tomato (Small),Tomate tercera,Plastic box (18 kg),Caja plástica (18 kg),9000.0,10000.0,10000.0,9666.67,15.0,16.666666666666668,16.666666666666668,16.111116666666668
2020-07-17,Grapes (from Chile),Uva globo de Chile,Box (8.2 kg),Caja (8.2 kg),17000.0,18000.0,17000.0,17285.71,28.333333333333332,30.0,28.333333333333332,28.809516666666664
2020-07-17,Grapes (Mexico),Uva globo de México,Box (8.2 kg),Caja (8.2 kg),22000.0,23000.0,22000.0,22333.33,36.666666666666664,38.333333333333336,36.666666666666664,37.22221666666667
2020-07-17,Green Beans,Vainica,Kilo,Kilo,200.0,300.0,250.0,236.11,0.3333333333333333,0.5,0.4166666666666667,0.3935166666666667
2020-07-17,Yucca / Casava,Yuca parafinada,Kilo,Kilo,250.0,250.0,250.0,250.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
2020-07-17,Carrot (Premium),Zanahoria primera,Mesh (45 kg),Malla (45 kg),15000.0,17000.0,16000.0,16000.0,25.0,28.333333333333332,26.666666666666668,26.666666666666668
2020-07-20,Hall Avocado,Aguacate criollo,Unit,Unidad,300.0,600.0,400.0,403.57,0.5,1.0,0.6666666666666666,0.6726166666666666
2020-07-20,Hass avocado (from Costa Rica),Aguacate Hass de Costa Rica,Kilo,Kilo,1700.0,2000.0,1800.0,1854.55,2.8333333333333335,3.3333333333333335,3.0,3.0909166666666668
2020-07-20,Garlic (from China) (1x3 presentation),Ajo de China (presentación 1x3),Box (10 kg),Caja (10 kg),11000.0,12000.0,12000.0,11571.43,18.333333333333332,20.0,20.0,19.285716666666666
2020-07-20,Garlic (from China) (presentation 500 grams),Ajo de China (presentación 500 gramos),Box (10 kg),Caja (10 kg),11000.0,12000.0,12000.0,11785.71,18.333333333333332,20.0,20.0,19.64285
2020-07-20,Garlic (from China) (braid presentation),Ajo de China (presentación trenza),Box (10 kg),Caja (10 kg),15000.0,18000.0,17000.0,16571.43,25.0,30.0,28.333333333333332,27.61905
2020-07-20,Green celery,Apio verde (mata),Plant,Mata,1500.0,1700.0,1600.0,1618.18,2.5,2.8333333333333335,2.6666666666666665,2.696966666666667
2020-07-20,Kabocha Squash / Pumpkin,Ayote sazón,Kilo,Kilo,250.0,250.0,250.0,250.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
2020-07-20,Squash,Ayote tierno,Unit,Unidad,250.0,300.0,300.0,283.33,0.4166666666666667,0.5,0.5,0.4722166666666666
2020-07-20,Creole Ripe Banana,Banano maduro criollo,Unit,Unidad,27.0,30.0,30.0,29.33,0.045,0.05,0.05,0.04888333333333333
2020-07-20,Ripe Banana (Export Rejection),Banano maduro rechazo de exportación,Box,Caja,2200.0,2400.0,2300.0,2292.31,3.6666666666666665,4.0,3.8333333333333335,3.820516666666667
2020-07-20,Green Banana (Export Rejection),Banano verde rechazo de exportación,Box,Caja,2200.0,2400.0,2300.0,2300.0,3.6666666666666665,4.0,3.8333333333333335,3.8333333333333335
2020-07-20,Broccoli,Brócoli,Kilo,Kilo,700.0,1000.0,800.0,827.27,1.1666666666666667,1.6666666666666667,1.3333333333333333,1.3787833333333332
2020-07-20,Sweet Potato,Camote,Kilo,Kilo,800.0,850.0,850.0,833.33,1.3333333333333333,1.4166666666666667,1.4166666666666667,1.3888833333333335
2020-07-20,Costa Rican Guava,Cas,Kilo,Kilo,600.0,700.0,700.0,690.0,1.0,1.1666666666666667,1.1666666666666667,1.15
2020-07-20,Yellow Dried Onion (Big Package),Cebolla seca amarilla burra,Kilo,Kilo,800.0,850.0,800.0,821.36,1.3333333333333333,1.4166666666666667,1.3333333333333333,1.3689333333333333
2020-07-20,Yellow Dried Onion (Single),Cebolla seca amarilla suelta,Kilo,Kilo,800.0,850.0,800.0,822.78,1.3333333333333333,1.4166666666666667,1.3333333333333333,1.3713
2020-07-20,Yellow Braid Dried Onion,Cebolla seca amarilla trenza,Kilo,Kilo,800.0,850.0,800.0,819.38,1.3333333333333333,1.4166666666666667,1.3333333333333333,1.3656333333333333
2020-07-20,Purple Dried Onion,Cebolla seca morada,Kilo,Kilo,1200.0,1400.0,1300.0,1294.44,2.0,2.3333333333333335,2.1666666666666665,2.1574
2020-07-20,Imported Purple Dried Onion,Cebolla seca morada importada,Kilo,Kilo,1350.0,1400.0,1350.0,1366.67,2.25,2.3333333333333335,2.25,2.2777833333333333
2020-07-20,Creole Tender Chayote,Chayote tierno criollo,Java,Java,10000.0,13000.0,12000.0,11750.0,16.666666666666668,21.666666666666668,20.0,19.583333333333332
2020-07-20,Quelite Tender Chayote,Chayote tierno quelite,Java,Java,7000.0,10000.0,10000.0,8888.89,11.666666666666666,16.666666666666668,16.666666666666668,14.814816666666665
2020-07-20,Sweet Chili (Premium),Chile dulce primera,Plastic box,Caja plástica,17000.0,19000.0,19000.0,18454.55,28.333333333333332,31.666666666666668,31.666666666666668,30.757583333333333
2020-07-20,Sweet Chili (Regular),Chile dulce segunda,Plastic box,Caja plástica,15000.0,17000.0,16000.0,16125.0,25.0,28.333333333333332,26.666666666666668,26.875
2020-07-20,Sweet Chili (Small),Chile dulce tercera,Plastic box,Caja plástica,12000.0,13000.0,13000.0,12666.67,20.0,21.666666666666668,21.666666666666668,21.111116666666668
2020-07-20,Cauliflower,Coliflor,Unit,Unidad,1000.0,1200.0,1200.0,1107.69,1.6666666666666667,2.0,2.0,1.8461500000000002
2020-07-20,Coriander,Culantro castilla,Roll of 10 rolls,Rollo de 10 rollitos,500.0,800.0,600.0,610.0,0.8333333333333334,1.3333333333333333,1.0,1.0166666666666666
2020-07-20,Elote Corn,Elote,Unit,Unidad,100.0,120.0,100.0,105.0,0.16666666666666666,0.2,0.16666666666666666,0.175
2020-07-20,Strawberry (1 Kg),Fresa (1 Kg),Basket (1 Kg),Canasta (1 Kg),2700.0,2800.0,2700.0,2711.11,4.5,4.666666666666667,4.5,4.518516666666667
2020-07-20,Ginger,Jenjibre,Kilo,Kilo,2000.0,2200.0,2000.0,2050.0,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.4166666666666665
2020-07-20,American Lettuce,Lechuga Americana,Unit,Unidad,200.0,250.0,200.0,219.23,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.36538333333333334
2020-07-20,Lime Mandarin (Lemon),Limón mandarina,Unit,Unidad,60.0,80.0,70.0,69.47,0.1,0.13333333333333333,0.11666666666666667,0.11578333333333334
2020-07-20,Lime,Limón mesino,Unit,Unidad,50.0,70.0,60.0,59.0,0.08333333333333333,0.11666666666666667,0.1,0.09833333333333333
2020-07-20,Large Cavallini Manga (Mango),Manga grande Cavallini,Plastic box (17.5 kg),Caja plástica (17.5 kg),5000.0,6000.0,5000.0,5250.0,8.333333333333334,10.0,8.333333333333334,8.75
2020-07-20,Haden Big Manga (Mango),Manga grande Haden,Plastic box (17.5 kg),Caja plástica (17.5 kg),3000.0,4000.0,4000.0,3555.56,5.0,6.666666666666667,6.666666666666667,5.925933333333333
2020-07-20,Large Keitt Manga (Mango),Manga grande Keitt,Plastic box (17.5 kg),Caja plástica (17.5 kg),4000.0,5000.0,4000.0,4285.71,6.666666666666667,8.333333333333334,6.666666666666667,7.14285
2020-07-20,Tommy Large Manga (Mango),Manga grande Tommy,Plastic box (17.5 kg),Caja plástica (17.5 kg),5000.0,6000.0,5000.0,5375.0,8.333333333333334,10.0,8.333333333333334,8.958333333333334
2020-07-20,Royal Gala Apple,Manzana Gala,Box (80-100 units),Caja (80-100 und),24000.0,25000.0,24000.0,24125.0,40.0,41.666666666666664,40.0,40.208333333333336
2020-07-20,Red apple,Manzana Roja,Box (80-100 units),Caja (80-100 und),21000.0,22000.0,22000.0,21875.0,35.0,36.666666666666664,36.666666666666664,36.458333333333336
2020-07-20,Passion fruit,Maracuyá,Kilo,Kilo,700.0,800.0,800.0,777.78,1.1666666666666667,1.3333333333333333,1.3333333333333333,1.2963
2020-07-20,Cantaloupe Melon,Melón Cantaloupe,Kilo,Kilo,650.0,700.0,700.0,683.33,1.0833333333333333,1.1666666666666667,1.1666666666666667,1.1388833333333335
2020-07-20,Frozen Blackberry,Mora congelada,Kilo,Kilo,1300.0,1400.0,1400.0,1380.0,2.1666666666666665,2.3333333333333335,2.3333333333333335,2.3
2020-07-20,Fresh Blackberry,Mora fresca,Kilo,Kilo,1600.0,1800.0,1700.0,1710.0,2.6666666666666665,3.0,2.8333333333333335,2.85
2020-07-20,Yam Root,Ñampí,Kilo,Kilo,900.0,1000.0,900.0,920.0,1.5,1.6666666666666667,1.5,1.5333333333333334
2020-07-20,Sweet Orange,Naranja dulce,Unit,Unidad,80.0,100.0,90.0,89.72,0.13333333333333333,0.16666666666666666,0.15,0.14953333333333332
2020-07-20,Yellow Potato,Papa amarilla,Mesh (45 kg),Malla (45 kg),35000.0,40000.0,40000.0,38600.0,58.333333333333336,66.66666666666667,66.66666666666667,64.33333333333333
2020-07-20,White Potato,Papa blanca,Mesh (45 kg),Malla (45 kg),28000.0,32000.0,30000.0,30000.0,46.666666666666664,53.333333333333336,50.0,50.0
2020-07-20,Hybrid Papaya,Papaya híbrida,Kilo,Kilo,400.0,500.0,400.0,433.33,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.7222166666666666
2020-07-20,Cucumber,Pepino,Kilo,Kilo,200.0,250.0,200.0,213.64,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.35606666666666664
2020-07-20,Pear (from Argentina),Pera de Argentina,Box (80-100 units),Caja (80-100 und),24000.0,25000.0,24000.0,24250.0,40.0,41.666666666666664,40.0,40.416666666666664
2020-07-20,Pear (from the United States),Pera de Estados Unidos,Box (80-100 units),Caja (80-100 und),25000.0,26000.0,26000.0,25800.0,41.666666666666664,43.333333333333336,43.333333333333336,43.0
2020-07-20,Pineapple (Large),Piña - grande,Unit,Unidad,700.0,800.0,700.0,725.0,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.2083333333333333
2020-07-20,Pineapple (Medium),Piña - mediana,Unit,Unidad,500.0,600.0,600.0,566.67,0.8333333333333334,1.0,1.0,0.9444499999999999
2020-07-20,Pineapple (small),Piña - pequeña,Unit,Unidad,300.0,500.0,300.0,371.43,0.5,0.8333333333333334,0.5,0.61905
2020-07-20,Ripe Plantain,Plátano maduro,Unit,Unidad,120.0,140.0,130.0,130.0,0.2,0.23333333333333334,0.21666666666666667,0.21666666666666667
2020-07-20,Green Plantain,Plátano verde,Unit,Unidad,120.0,140.0,130.0,130.83,0.2,0.23333333333333334,0.21666666666666667,0.21805000000000002
